session_id,brain_structure x,brain_structure y,y_feature,r_squ,pseudo_session,loo_trial_idx
766640955,LGd,VISp,exponent,0.0036132044945658137,835479236,26
766640955,LGd,VISp,exponent,0.0033625349183573627,835479236,27
766640955,LGd,VISp,exponent,0.0035312382951240284,835479236,28
766640955,LGd,VISp,exponent,0.0029093766646015595,835479236,29
766640955,LGd,VISp,exponent,0.0034451357157733176,835479236,30
766640955,LGd,VISp,exponent,0.0037501190928421746,835479236,31
766640955,LGd,VISp,exponent,0.0038402446648931887,835479236,32
766640955,LGd,VISp,exponent,0.004121260869849097,835479236,33
766640955,LGd,VISp,exponent,0.0037966522335843855,835479236,34
766640955,LGd,VISp,exponent,0.0035688553324371153,835479236,35
766640955,LGd,VISp,exponent,0.0033272234435977044,835479236,36
766640955,LGd,VISp,exponent,0.0037928862484521986,835479236,37
766640955,LGd,VISp,exponent,0.0035523705210013246,835479236,38
766640955,LGd,VISp,exponent,0.003383614907459087,835479236,39
